"Dataset","#trainingReleases","%training","%defectiveTraining","%defectiveTesting","classifier","balancing","featureSelection","sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.239845","0.0","0.0","0.760155","1.0","0.239845","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.241135","0.0","0.0","0.758865","1.0","0.241135","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.241135","0.0","0.0","0.758865","1.0","0.241135","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.239845","0.0","0.0","0.760155","1.0","0.239845","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.241135","0.0","0.0","0.758865","1.0","0.241135","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.242424","0.0","0.0","0.757576","1.0","0.242424","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","Best First","Sensitive threshold","0.675048","0.0","0.0","0.324952","1.0","0.675048","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","Best First","Sensitive learning","0.966473","0.0","0.0","0.033527","1.0","0.966473","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","Best First","No cost sensitive","0.995487","0.0","0.0","0.004513","1.0","0.995487","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","No selection","Sensitive threshold","0.675048","0.0","0.0","0.324952","1.0","0.675048","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","No selection","Sensitive learning","0.966473","0.0","0.0","0.033527","1.0","0.966473","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","No sampling","No selection","No cost sensitive","0.977434","0.0","0.0","0.022566","1.0","0.977434","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.64668","0.0","0.0","0.35332","1.0","0.64668","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","Best First","Sensitive learning","0.895551","0.0","0.0","0.104449","1.0","0.895551","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","Best First","No cost sensitive","0.945197","0.0","0.0","0.054803","1.0","0.945197","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.64668","0.0","0.0","0.35332","1.0","0.64668","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","No selection","Sensitive learning","0.895551","0.0","0.0","0.104449","1.0","0.895551","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Undersampling","No selection","No cost sensitive","0.977434","0.0","0.0","0.022566","1.0","0.977434","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.661509","0.0","0.0","0.338491","1.0","0.661509","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","Best First","Sensitive learning","0.903933","0.0","0.0","0.096067","1.0","0.903933","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","Best First","No cost sensitive","0.981947","0.0","0.0","0.018053","1.0","0.981947","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.661509","0.0","0.0","0.338491","1.0","0.661509","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","No selection","Sensitive learning","0.903933","0.0","0.0","0.096067","1.0","0.903933","0.0","0.0"
"SYNCOPE","21","89.65","5.67","0.0","IBk","Oversampling","No selection","No cost sensitive","0.977434","0.0","0.0","0.022566","1.0","0.977434","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.588175","0.0","0.0","0.411825","1.0","0.588175","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.982671","0.0","0.0","0.017329","1.0","0.982671","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.588175","0.0","0.0","0.411825","1.0","0.588175","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.982671","0.0","0.0","0.017329","1.0","0.982671","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.998981","0.0","0.0","0.001019","1.0","0.998981","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.53211","0.0","0.0","0.46789","1.0","0.53211","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.897044","0.0","0.0","0.102956","1.0","0.897044","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","Best First","No cost sensitive","0.984709","0.0","0.0","0.015291","1.0","0.984709","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.53211","0.0","0.0","0.46789","1.0","0.53211","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.897044","0.0","0.0","0.102956","1.0","0.897044","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.998981","0.0","0.0","0.001019","1.0","0.998981","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.557594","0.0","0.0","0.442406","1.0","0.557594","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.909276","0.0","0.0","0.090724","1.0","0.909276","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.984709","0.0","0.0","0.015291","1.0","0.984709","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.557594","0.0","0.0","0.442406","1.0","0.557594","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.909276","0.0","0.0","0.090724","1.0","0.909276","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.998981","0.0","0.0","0.001019","1.0","0.998981","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.009174","0.0","0.0","0.990826","1.0","0.009174","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.009174","0.0","0.0","0.990826","1.0","0.009174","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.009174","0.0","0.0","0.990826","1.0","0.009174","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.002039","0.0","0.0","0.997961","1.0","0.002039","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.009174","0.0","0.0","0.990826","1.0","0.009174","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.009174","0.0","0.0","0.990826","1.0","0.009174","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","Best First","Sensitive threshold","0.595311","0.0","0.0","0.404689","1.0","0.595311","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","Best First","Sensitive learning","0.973496","0.0","0.0","0.026504","1.0","0.973496","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","No selection","Sensitive threshold","0.595311","0.0","0.0","0.404689","1.0","0.595311","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","No selection","Sensitive learning","0.973496","0.0","0.0","0.026504","1.0","0.973496","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","No sampling","No selection","No cost sensitive","0.989806","0.0","0.0","0.010194","1.0","0.989806","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.552497","0.0","0.0","0.447503","1.0","0.552497","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","Best First","Sensitive learning","0.891947","0.0","0.0","0.108053","1.0","0.891947","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","Best First","No cost sensitive","0.984709","0.0","0.0","0.015291","1.0","0.984709","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.552497","0.0","0.0","0.447503","1.0","0.552497","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","No selection","Sensitive learning","0.891947","0.0","0.0","0.108053","1.0","0.891947","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Undersampling","No selection","No cost sensitive","0.989806","0.0","0.0","0.010194","1.0","0.989806","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.584098","0.0","0.0","0.415902","1.0","0.584098","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","Best First","Sensitive learning","0.909276","0.0","0.0","0.090724","1.0","0.909276","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","Best First","No cost sensitive","0.984709","0.0","0.0","0.015291","1.0","0.984709","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.584098","0.0","0.0","0.415902","1.0","0.584098","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","No selection","Sensitive learning","0.909276","0.0","0.0","0.090724","1.0","0.909276","0.0","0.0"
"SYNCOPE","22","93.85","5.08","0.0","IBk","Oversampling","No selection","No cost sensitive","0.989806","0.0","0.0","0.010194","1.0","0.989806","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.594495","0.0","0.0","0.405505","1.0","0.594495","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.991743","0.0","0.0","0.008257","1.0","0.991743","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.594495","0.0","0.0","0.405505","1.0","0.594495","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.991743","0.0","0.0","0.008257","1.0","0.991743","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.542202","0.0","0.0","0.457798","1.0","0.542202","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.93211","0.0","0.0","0.06789","1.0","0.93211","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.542202","0.0","0.0","0.457798","1.0","0.542202","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.93211","0.0","0.0","0.06789","1.0","0.93211","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.548624","0.0","0.0","0.451376","1.0","0.548624","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.901835","0.0","0.0","0.098165","1.0","0.901835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.548624","0.0","0.0","0.451376","1.0","0.548624","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.901835","0.0","0.0","0.098165","1.0","0.901835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.007339","0.0","0.0","0.992661","1.0","0.007339","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","0.001835","0.0","0.0","0.998165","1.0","0.001835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.007339","0.0","0.0","0.992661","1.0","0.007339","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.002752","0.0","0.0","0.997248","1.0","0.002752","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.002752","0.0","0.0","0.997248","1.0","0.002752","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.002752","0.0","0.0","0.997248","1.0","0.002752","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.002752","0.0","0.0","0.997248","1.0","0.002752","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.007339","0.0","0.0","0.992661","1.0","0.007339","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","Best First","Sensitive threshold","0.610092","0.0","0.0","0.389908","1.0","0.610092","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","Best First","Sensitive learning","0.991743","0.0","0.0","0.008257","1.0","0.991743","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","No selection","Sensitive threshold","0.610092","0.0","0.0","0.389908","1.0","0.610092","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","No selection","Sensitive learning","0.991743","0.0","0.0","0.008257","1.0","0.991743","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","No sampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.561468","0.0","0.0","0.438532","1.0","0.561468","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","Best First","Sensitive learning","0.93211","0.0","0.0","0.06789","1.0","0.93211","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.561468","0.0","0.0","0.438532","1.0","0.561468","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","No selection","Sensitive learning","0.93211","0.0","0.0","0.06789","1.0","0.93211","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Undersampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.566055","0.0","0.0","0.433945","1.0","0.566055","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","Best First","Sensitive learning","0.901835","0.0","0.0","0.098165","1.0","0.901835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","Best First","No cost sensitive","0.988073","0.0","0.0","0.011927","1.0","0.988073","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.566055","0.0","0.0","0.433945","1.0","0.566055","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","No selection","Sensitive learning","0.901835","0.0","0.0","0.098165","1.0","0.901835","0.0","0.0"
"SYNCOPE","23","93.61","4.77","0.0","IBk","Oversampling","No selection","No cost sensitive","0.999083","0.0","0.0","9.17E-4","1.0","0.999083","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.630068","0.0","0.0","0.369932","1.0","0.630068","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.976351","0.0","0.0","0.023649","1.0","0.976351","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.630068","0.0","0.0","0.369932","1.0","0.630068","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.976351","0.0","0.0","0.023649","1.0","0.976351","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.980574","0.0","0.0","0.019426","1.0","0.980574","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.525338","0.0","0.0","0.474662","1.0","0.525338","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.919764","0.0","0.0","0.080236","1.0","0.919764","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.525338","0.0","0.0","0.474662","1.0","0.525338","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.919764","0.0","0.0","0.080236","1.0","0.919764","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.980574","0.0","0.0","0.019426","1.0","0.980574","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.528716","0.0","0.0","0.471284","1.0","0.528716","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.923986","0.0","0.0","0.076014","1.0","0.923986","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.981419","0.0","0.0","0.018581","1.0","0.981419","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.528716","0.0","0.0","0.471284","1.0","0.528716","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.923986","0.0","0.0","0.076014","1.0","0.923986","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.980574","0.0","0.0","0.019426","1.0","0.980574","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.002534","0.0","0.0","0.997466","1.0","0.002534","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.002534","0.0","0.0","0.997466","1.0","0.002534","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
"SYNCOPE","24","93.51","4.46","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","8.45E-4","0.0","0.0","0.999155","1.0","8.45E-4","0.0","0.0"
